,brand,model,year,age,mileage,mileage_per_year,engine_size,fuel_type,transmission,condition,condition_score,owner_count,color,body_type,is_luxury,mpg_estimate,price_usd,price_local,price_category,market_segment,depreciation_rate,value_retention,insurance_estimate,power_to_weight_ratio,regional_factor,source,price_inr
9945,MG,Astor,2018,6,67534,11255.666666666666,1.4,Petrol,Automatic,Good,3,1,Black,SUV,0,38.4,20657,6197.099999999999,Mid-Range,Mid-Market,0.3674556756591236,0.6325443243408764,789,0.0304347826086956,0.3,Dataset3_Indian_Market,1693874
9946,Maruti,Alto,2021,3,69099,23033.0,1.0,Petrol,Manual,Poor,1,5,Blue,Hatchback,0,43.0,5406,1621.8,Budget,Budget,0.5260389268805892,0.4739610731194108,918,0.0232558139534883,0.3,Dataset3_Indian_Market,443292
9947,Skoda,Octavia,2014,10,7582,758.2,1.6,Petrol,Manual,Fair,2,1,Blue,Sedan,0,40.6,13819,4145.7,Mid-Range,Economy,0.5913835417960318,0.4086164582039682,576,0.032,0.3,Dataset3_Indian_Market,1133158
9948,Mahindra,XUV500,2014,10,103684,10368.4,1.0,Petrol,Automatic,Good,3,3,Red,Hatchback,0,40.0,7939,2381.7,Budget,Budget,0.715845234260353,0.284154765739647,540,0.02,0.3,Dataset3_Indian_Market,650998
9949,MG,Hector,2009,15,83997,5599.8,1.5,Diesel,Manual,Fair,2,5,Blue,Sedan,0,43.0,6341,1902.3,Budget,Budget,0.8255138823917889,0.1744861176082111,570,0.0272727272727272,0.3,Dataset3_Indian_Market,519962
9950,Kia,Carnival,2015,9,35149,3905.444444444444,1.5,Diesel,Manual,Fair,2,5,Gray,SUV,0,45.0,13112,3933.6,Mid-Range,Economy,0.5785548984314735,0.4214451015685265,627,0.0306122448979591,0.3,Dataset3_Indian_Market,1075184
9951,Toyota,Fortuner,2018,6,67902,11317.0,1.5,Diesel,Manual,Fair,2,4,Silver,SUV,0,42.0,16666,4999.8,Mid-Range,Economy,0.4186143863810786,0.5813856136189214,798,0.0326086956521739,0.3,Dataset3_Indian_Market,1366612
9952,Toyota,Glanza,2012,12,92456,7704.666666666667,2.0,Diesel,Automatic,Fair,2,2,Black,Hatchback,0,44.0,11933,3579.9,Mid-Range,Economy,0.6679097208693958,0.3320902791306042,600,0.0384615384615384,0.3,Dataset3_Indian_Market,978506
9953,Volkswagen,Passat,2017,7,21009,3001.285714285714,2.2,Diesel,Manual,Good,3,4,Silver,Hatchback,0,37.6,19984,5995.2,Mid-Range,Economy,0.4119585687382298,0.5880414312617702,795,0.0468085106382978,0.3,Dataset3_Indian_Market,1638688
9954,Toyota,Etios,2018,6,167907,27984.5,1.4,Petrol,Automatic,Fair,2,2,Gray,Hatchback,0,28.4,10532,3159.6,Mid-Range,Economy,0.5325758920646192,0.4674241079353808,789,0.0304347826086956,0.3,Dataset3_Indian_Market,863624
9955,Maruti,Swift,2012,12,60040,5003.333333333333,1.6,Petrol,Manual,Fair,2,2,Black,Hatchback,0,33.6,6154,1846.2,Budget,Budget,0.7959143065596604,0.2040856934403395,576,0.0307692307692307,0.3,Dataset3_Indian_Market,504628
9956,Tata,Punch,2016,8,33705,4213.125,1.6,Petrol,Automatic,Poor,1,4,Red,Sedan,0,28.6,7315,2194.5,Budget,Budget,0.6862534848809779,0.3137465151190221,691,0.0333333333333333,0.3,Dataset3_Indian_Market,599830
9957,Volkswagen,Passat,2020,4,56777,14194.25,1.2,Diesel,Automatic,Fair,2,2,Gray,Sedan,0,38.6,19943,5982.9,Mid-Range,Economy,0.2862971048205275,0.7137028951794725,883,0.0272727272727272,0.3,Dataset3_Indian_Market,1635326
9958,Tata,Altroz,2008,16,112789,7049.3125,1.0,Diesel,Manual,Good,3,3,White,Hatchback,0,42.0,4777,1433.1,Budget,Budget,0.8701090355385159,0.129890964461484,540,0.0178571428571428,0.3,Dataset3_Indian_Market,391714
9959,Volkswagen,Vento,2021,3,50422,16807.333333333332,1.6,Petrol,Manual,Good,3,4,Blue,Hatchback,0,39.6,18970,5691.0,Mid-Range,Economy,0.2402883460152183,0.7597116539847817,979,0.0372093023255813,0.3,Dataset3_Indian_Market,1555540
9960,Kia,Seltos,2019,5,142562,28512.4,1.4,Diesel,Manual,Fair,2,2,Gray,Hatchback,0,44.2,9746,2923.8,Budget,Budget,0.5064316823660489,0.4935683176339511,846,0.0311111111111111,0.3,Dataset3_Indian_Market,799172
9961,Skoda,Rapid,2020,4,50976,12744.0,1.4,Petrol,Manual,Poor,1,1,White,SUV,0,40.4,14375,4312.5,Mid-Range,Economy,0.3575418994413407,0.6424581005586593,902,0.0318181818181818,0.3,Dataset3_Indian_Market,1178750
9962,Maruti,Swift,2012,12,169681,14140.083333333334,1.0,Petrol,Automatic,Good,3,4,Red,SUV,0,31.0,6024,1807.2,Budget,Budget,0.7993605115907274,0.2006394884092726,540,0.0192307692307692,0.3,Dataset3_Indian_Market,493968
9963,Maruti,Alto,2023,1,29672,29672.0,1.8,Petrol,Manual,Fair,2,5,Silver,MUV,0,30.8,10080,3024.0,Mid-Range,Economy,0.1655629139072847,0.8344370860927153,1117,0.0439024390243902,0.3,Dataset3_Indian_Market,826560
9964,Hyundai,i20,2021,3,50701,16900.333333333332,1.3,Petrol,Manual,Fair,2,5,Gray,Sedan,0,36.8,12442,3732.6,Mid-Range,Economy,0.3253443227415682,0.6746556772584318,948,0.0302325581395348,0.3,Dataset3_Indian_Market,1020244
9965,Skoda,Octavia,2015,9,63410,7045.555555555556,1.5,Electric,Automatic,Fair,2,1,Silver,Sedan,0,124.0,18545,5563.5,Mid-Range,Economy,0.4925434395950199,0.5074565604049801,627,0.0306122448979591,0.3,Dataset3_Indian_Market,1520690
9966,Volkswagen,Polo,2023,1,60648,60648.0,2.2,Petrol,Manual,Fair,2,5,Black,Sedan,0,34.2,18508,5552.4,Mid-Range,Economy,0.0975229178857031,0.9024770821142968,1162,0.0536585365853658,0.3,Dataset3_Indian_Market,1517656
9967,Honda,Civic,2008,16,49107,3069.1875,1.0,CNG,Manual,Good,3,1,Blue,Sedan,0,34.0,10842,3252.6,Mid-Range,Economy,0.7469305821390224,0.2530694178609776,540,0.0178571428571428,0.3,Dataset3_Indian_Market,889044
9968,Toyota,Glanza,2016,8,25104,3138.0,1.2,Diesel,Automatic,Excellent,4,1,Red,Hatchback,0,45.6,23440,7032.0,Mid-Range,Mid-Market,0.4056795131845842,0.5943204868154158,662,0.025,0.3,Dataset3_Indian_Market,1922080
9969,Hyundai,Tucson,2010,14,46098,3292.714285714286,2.2,Diesel,Manual,Fair,2,2,Blue,Hatchback,0,34.6,10481,3144.3,Mid-Range,Economy,0.7276318182999402,0.2723681817000598,612,0.0407407407407407,0.3,Dataset3_Indian_Market,859442
9970,Volkswagen,Polo,2023,1,69309,69309.0,1.5,Diesel,Manual,Fair,2,3,White,SUV,0,37.0,21586,6475.8,Mid-Range,Mid-Market,0.0847960654625625,0.9152039345374374,1083,0.0365853658536585,0.3,Dataset3_Indian_Market,1770052
9971,Volkswagen,Passat,2008,16,46611,2913.1875,1.8,Diesel,Manual,Good,3,1,White,SUV,0,37.4,19222,5766.599999999999,Mid-Range,Economy,0.62473156065753,0.37526843934247,588,0.0321428571428571,0.3,Dataset3_Indian_Market,1576204
9972,MG,Hector,2017,7,56253,8036.142857142857,1.5,CNG,Manual,Fair,2,1,Black,Hatchback,0,35.0,10316,3094.8,Mid-Range,Economy,0.575752590886659,0.424247409113341,740,0.0319148936170212,0.3,Dataset3_Indian_Market,845912
9973,Mahindra,XUV300,2014,10,25812,2581.2,2.0,Diesel,Automatic,Excellent,4,4,Black,SUV,0,44.0,20771,6231.3,Mid-Range,Mid-Market,0.4905447499448137,0.5094552500551863,600,0.04,0.3,Dataset3_Indian_Market,1703222
9974,Maruti,Dzire,2014,10,65021,6502.1,1.4,Petrol,Manual,Poor,1,2,Blue,SUV,0,35.4,6674,2002.2,Budget,Budget,0.7497938067031567,0.2502061932968433,564,0.028,0.3,Dataset3_Indian_Market,547268
9975,Tata,Punch,2012,12,26204,2183.6666666666665,1.8,Diesel,Manual,Good,3,1,Blue,MUV,0,38.4,12553,3765.9,Mid-Range,Economy,0.656580855196564,0.343419144803436,588,0.0346153846153846,0.3,Dataset3_Indian_Market,1029346
9976,Kia,Carnival,2022,2,77947,38973.5,1.6,Petrol,Automatic,Good,3,3,Red,Hatchback,0,28.6,16196,4858.8,Mid-Range,Economy,0.1980590215884333,0.8019409784115666,1036,0.0380952380952381,0.3,Dataset3_Indian_Market,1328072
9977,Skoda,Superb,2009,15,39883,2658.866666666667,2.0,Petrol,Manual,Good,3,3,Red,Hatchback,0,36.0,10960,3288.0,Mid-Range,Economy,0.732421875,0.267578125,600,0.0363636363636363,0.3,Dataset3_Indian_Market,898720
9978,MG,Hector,2011,13,29015,2231.923076923077,1.4,Diesel,Manual,Fair,2,4,Gray,Hatchback,0,38.2,7428,2228.4,Budget,Budget,0.7777910733516813,0.2222089266483187,564,0.0264150943396226,0.3,Dataset3_Indian_Market,609096
9979,Mahindra,Scorpio,2015,9,53393,5932.555555555556,1.2,Diesel,Automatic,Fair,2,2,Red,Hatchback,0,44.6,10433,3129.9,Mid-Range,Economy,0.6330672106355291,0.3669327893644709,607,0.0244897959183673,0.3,Dataset3_Indian_Market,855506
9980,MG,Gloster,2019,5,60255,12051.0,1.2,Petrol,Automatic,Good,3,4,Silver,Hatchback,0,28.2,13401,4020.3,Mid-Range,Economy,0.4273321652920815,0.5726678347079185,827,0.0266666666666666,0.3,Dataset3_Indian_Market,1098882
9981,Honda,Civic,2009,15,63765,4251.0,1.8,CNG,Automatic,Fair,2,5,Blue,Hatchback,0,33.8,8029,2408.7,Budget,Budget,0.7888716505824502,0.2111283494175497,588,0.0327272727272727,0.3,Dataset3_Indian_Market,658378
9982,MG,Astor,2019,5,36685,7337.0,1.3,Petrol,Manual,Good,3,2,Blue,Sedan,0,32.8,16121,4836.3,Mid-Range,Economy,0.3828337353087554,0.6171662646912446,837,0.0288888888888888,0.3,Dataset3_Indian_Market,1321922
9983,Mahindra,Bolero,2013,11,34218,3110.7272727272725,2.2,Petrol,Automatic,Fair,2,4,White,Sedan,0,26.2,10220,3066.0,Mid-Range,Economy,0.6828057107386716,0.3171942892613284,612,0.0431372549019607,0.3,Dataset3_Indian_Market,838040
9984,Maruti,Vitara Brezza,2015,9,30516,3390.6666666666665,1.2,Petrol,Automatic,Fair,2,2,Silver,Sedan,0,32.2,9529,2858.7,Budget,Budget,0.6538559337425986,0.3461440662574013,607,0.0244897959183673,0.3,Dataset3_Indian_Market,781378
9985,Toyota,Innova,2014,10,68906,6890.6,1.0,Petrol,Automatic,Fair,2,1,White,SUV,0,34.0,16907,5072.099999999999,Mid-Range,Economy,0.5419026200991681,0.4580973799008319,540,0.02,0.3,Dataset3_Indian_Market,1386374
9986,Mahindra,KUV100,2012,12,74647,6220.583333333333,1.5,Diesel,Manual,Fair,2,5,White,Hatchback,0,44.0,6167,1850.1,Budget,Budget,0.7955713196539265,0.2044286803460735,570,0.0288461538461538,0.3,Dataset3_Indian_Market,505694
9987,Kia,Carens,2012,12,12294,1024.5,2.0,Petrol,Manual,Excellent,4,2,White,Hatchback,0,39.0,16824,5047.2,Mid-Range,Economy,0.5878894767783657,0.4121105232216343,600,0.0384615384615384,0.3,Dataset3_Indian_Market,1379568
9988,Hyundai,Verna,2013,11,39198,3563.454545454545,2.2,Petrol,Manual,Fair,2,2,Black,Hatchback,0,27.2,10910,3273.0,Mid-Range,Economy,0.6684898207231844,0.3315101792768156,612,0.0431372549019607,0.3,Dataset3_Indian_Market,894620
9989,Honda,Jazz,2018,6,25531,4255.166666666667,0.8,Petrol,Manual,Fair,2,5,White,Hatchback,0,30.8,12235,3670.5,Mid-Range,Economy,0.4951516401898082,0.5048483598101918,739,0.017391304347826,0.3,Dataset3_Indian_Market,1003270
9990,Toyota,Corolla,2018,6,33750,5625.0,1.8,CNG,Manual,Good,3,1,Silver,Hatchback,0,26.8,18180,5454.0,Mid-Range,Economy,0.3976143141153081,0.6023856858846919,823,0.0391304347826087,0.3,Dataset3_Indian_Market,1490760
9991,Skoda,Octavia,2008,16,17175,1073.4375,1.3,Petrol,Manual,Poor,1,3,Gray,Hatchback,0,33.8,6364,1909.2,Budget,Budget,0.8341153164424981,0.1658846835575018,558,0.0232142857142857,0.3,Dataset3_Indian_Market,521848
9992,Volkswagen,Passat,2016,8,55888,6986.0,1.3,Diesel,Manual,Fair,2,5,Blue,SUV,0,41.4,15334,4600.2,Mid-Range,Economy,0.5106274334588625,0.4893725665411375,669,0.0270833333333333,0.3,Dataset3_Indian_Market,1257388
9993,Kia,Carnival,2023,1,11350,11350.0,1.8,Petrol,Manual,Good,3,5,Blue,Sedan,0,32.8,15714,4714.2,Mid-Range,Economy,0.1129050468555944,0.8870949531444056,1117,0.0439024390243902,0.3,Dataset3_Indian_Market,1288548
9994,Volkswagen,Tiguan,2019,5,60633,12126.6,2.0,Diesel,Manual,Fair,2,4,Black,SUV,0,38.0,20465,6139.5,Mid-Range,Mid-Market,0.3282455276546857,0.6717544723453143,900,0.0444444444444444,0.3,Dataset3_Indian_Market,1678130
9995,Mahindra,Scorpio,2010,14,20674,1476.7142857142858,1.3,Petrol,Manual,Fair,2,1,Red,Sedan,0,39.8,8960,2688.0,Budget,Budget,0.7575757575757576,0.2424242424242424,558,0.024074074074074,0.3,Dataset3_Indian_Market,734720
9996,Honda,WR-V,2008,16,45999,2874.9375,1.5,Petrol,Automatic,Fair,2,1,White,SUV,0,31.0,13087,3926.1,Mid-Range,Economy,0.7097389491427684,0.2902610508572316,570,0.0267857142857142,0.3,Dataset3_Indian_Market,1073134
9997,Skoda,Octavia,2015,9,43373,4819.222222222223,1.4,Diesel,Manual,Good,3,1,Red,SUV,0,40.2,21205,6361.5,Mid-Range,Mid-Market,0.459125111592909,0.540874888407091,620,0.0285714285714285,0.3,Dataset3_Indian_Market,1738810
9998,MG,Gloster,2018,6,87538,14589.666666666666,1.6,Petrol,Manual,Fair,2,4,Blue,Sedan,0,32.6,10581,3174.3,Mid-Range,Economy,0.5314202205393915,0.4685797794606084,806,0.0347826086956521,0.3,Dataset3_Indian_Market,867642
9999,MG,Hector,2011,13,46148,3549.846153846154,1.0,Petrol,Automatic,Fair,2,5,Gray,Sedan,0,32.0,7424,2227.2,Budget,Budget,0.777884155098133,0.2221158449018669,540,0.0188679245283018,0.3,Dataset3_Indian_Market,608768
10000,Skoda,Octavia,2011,13,12643,972.5384615384615,0.8,Petrol,Manual,Good,3,1,Black,Hatchback,0,39.8,12374,3712.2,Mid-Range,Economy,0.6775420857872518,0.3224579142127481,528,0.0150943396226415,0.3,Dataset3_Indian_Market,1014668
10001,Hyundai,Tucson,2013,11,12740,1158.1818181818182,1.3,Diesel,Manual,Good,3,1,Blue,Sedan,0,43.4,15833,4749.9,Mid-Range,Economy,0.5815029207305791,0.4184970792694209,558,0.0254901960784313,0.3,Dataset3_Indian_Market,1298306
10002,Hyundai,Grand i10,2019,5,38178,7635.6,2.0,Petrol,Automatic,Good,3,1,Gray,Hatchback,0,35.0,19448,5834.4,Mid-Range,Economy,0.3395816354251562,0.6604183645748438,900,0.0444444444444444,0.3,Dataset3_Indian_Market,1594736
10003,Volkswagen,Passat,2013,11,75669,6879.0,1.3,Petrol,Automatic,Good,3,3,Black,Hatchback,0,28.8,14643,4392.9,Mid-Range,Economy,0.6003875228556614,0.3996124771443385,558,0.0254901960784313,0.3,Dataset3_Indian_Market,1200726
10004,Skoda,Octavia,2018,6,60285,10047.5,2.2,Diesel,Automatic,Good,3,1,Gray,Hatchback,0,42.6,19180,5754.0,Mid-Range,Economy,0.3848620910840282,0.6151379089159718,856,0.0478260869565217,0.3,Dataset3_Indian_Market,1572760
10005,Mahindra,Thar,2014,10,38534,3853.4,1.6,CNG,Manual,Excellent,4,2,Gray,Hatchback,0,34.6,13814,4144.2,Mid-Range,Economy,0.5914709883480216,0.4085290116519784,576,0.032,0.3,Dataset3_Indian_Market,1132748
10006,Volkswagen,Polo,2016,8,79864,9983.0,1.0,Petrol,Manual,Poor,1,3,Gray,SUV,0,29.0,10723,3216.9,Mid-Range,Economy,0.5987351719492572,0.4012648280507428,648,0.0208333333333333,0.3,Dataset3_Indian_Market,879286
10007,Maruti,Baleno,2011,13,56128,4317.538461538462,1.8,Diesel,Manual,Good,3,3,Silver,MUV,0,43.4,9291,2787.3,Budget,Budget,0.736731744637443,0.263268255362557,588,0.0339622641509433,0.3,Dataset3_Indian_Market,761862
10008,MG,ZS EV,2015,9,42438,4715.333333333333,1.3,Diesel,Automatic,Good,3,1,Blue,Hatchback,0,39.4,15329,4598.7,Mid-Range,Economy,0.5400702091271865,0.4599297908728135,613,0.0265306122448979,0.3,Dataset3_Indian_Market,1256978
10009,Toyota,Fortuner,2016,8,65475,8184.375,1.3,Diesel,Manual,Good,3,4,Silver,Sedan,0,38.4,15988,4796.4,Mid-Range,Economy,0.5001875703388771,0.4998124296611229,669,0.0270833333333333,0.3,Dataset3_Indian_Market,1311016
10010,Mahindra,KUV100,2014,10,43982,4398.2,1.5,Petrol,Manual,Poor,1,5,Blue,SUV,0,35.0,7411,2223.3,Budget,Budget,0.7296340885046149,0.2703659114953851,570,0.03,0.3,Dataset3_Indian_Market,607702
10011,Tata,Altroz,2014,10,36585,3658.5,0.8,Petrol,Manual,Poor,1,4,Gray,Hatchback,0,38.8,4885,1465.5,Budget,Budget,0.8036970062286518,0.1963029937713482,528,0.016,0.3,Dataset3_Indian_Market,400570
10012,Volkswagen,Polo,2021,3,35506,11835.333333333334,2.0,CNG,Automatic,Poor,1,4,White,SUV,0,25.0,18499,5549.7,Mid-Range,Economy,0.2449079554267521,0.7550920445732479,1020,0.0465116279069767,0.3,Dataset3_Indian_Market,1516918
10013,Honda,WR-V,2021,3,56263,18754.33333333333,0.8,Petrol,Manual,Good,3,5,Gray,Hatchback,0,36.8,15837,4751.099999999999,Mid-Range,Economy,0.2747630168979256,0.7252369831020744,897,0.0186046511627906,0.3,Dataset3_Indian_Market,1298634
10014,Toyota,Etios,2021,3,26760,8920.0,1.2,Diesel,Automatic,Fair,2,3,Red,Sedan,0,43.6,19638,5891.4,Mid-Range,Economy,0.2340276152586005,0.7659723847413995,938,0.027906976744186,0.3,Dataset3_Indian_Market,1610316
10015,Toyota,Glanza,2018,6,62971,10495.166666666666,1.5,Petrol,Automatic,Fair,2,3,Gray,SUV,0,38.0,17484,5245.2,Mid-Range,Economy,0.4070004070004069,0.592999592999593,798,0.0326086956521739,0.3,Dataset3_Indian_Market,1433688
10016,Skoda,Octavia,2017,7,54300,7757.142857142857,2.0,Diesel,Manual,Good,3,4,Red,SUV,0,40.0,20114,6034.2,Mid-Range,Mid-Market,0.4103886967227531,0.5896113032772469,779,0.0425531914893617,0.3,Dataset3_Indian_Market,1649348
10017,MG,Gloster,2008,16,71578,4473.625,2.0,CNG,Manual,Good,3,5,Silver,Sedan,0,28.0,7802,2340.6,Budget,Budget,0.8039796995125873,0.1960203004874127,600,0.0357142857142857,0.3,Dataset3_Indian_Market,639764
10018,Maruti,Alto,2017,7,55334,7904.857142857143,1.4,Petrol,Manual,Good,3,3,Blue,Hatchback,0,41.4,9077,2723.1,Budget,Budget,0.6066646444511852,0.3933353555488148,733,0.0297872340425531,0.3,Dataset3_Indian_Market,744314
10019,Hyundai,Elantra,2017,7,94337,13476.714285714286,2.0,Petrol,Manual,Good,3,1,Red,Sedan,0,30.0,16843,5052.9,Mid-Range,Economy,0.4539117465875563,0.5460882534124437,779,0.0425531914893617,0.3,Dataset3_Indian_Market,1381126
10020,Volkswagen,Tiguan,2011,13,177978,13690.615384615385,1.0,Petrol,Manual,Fair,2,2,Blue,Hatchback,0,29.0,5378,1613.4,Budget,Budget,0.8286060297023392,0.1713939702976608,540,0.0188679245283018,0.3,Dataset3_Indian_Market,440996
10021,Maruti,Ertiga,2008,16,48931,3058.1875,1.4,Petrol,Manual,Fair,2,2,Blue,Sedan,0,27.4,5462,1638.6,Budget,Budget,0.8541989215738615,0.1458010784261385,564,0.025,0.3,Dataset3_Indian_Market,447884
10022,Tata,Altroz,2023,1,47748,47748.0,1.8,Petrol,Manual,Good,3,5,Blue,Hatchback,0,39.8,12334,3700.2,Mid-Range,Economy,0.1395283940281847,0.8604716059718153,1117,0.0439024390243902,0.3,Dataset3_Indian_Market,1011388
10023,Volkswagen,Passat,2023,1,59085,59085.0,1.8,Petrol,Manual,Good,3,3,Red,Coupe,0,36.8,28141,8442.3,Premium,Mid-Market,0.0663547991108457,0.9336452008891544,1117,0.0439024390243902,0.3,Dataset3_Indian_Market,2307562
10024,Volkswagen,Tiguan,2016,8,106630,13328.75,1.4,Diesel,Automatic,Good,3,4,Gray,Hatchback,0,40.2,15437,4631.099999999999,Mid-Range,Economy,0.508954416770048,0.4910455832299519,676,0.0291666666666666,0.3,Dataset3_Indian_Market,1265834
10025,Honda,Civic,2019,5,101345,20269.0,1.8,Petrol,Manual,Good,3,1,Red,Hatchback,0,29.8,18763,5628.9,Mid-Range,Economy,0.347668880158537,0.652331119841463,882,0.04,0.3,Dataset3_Indian_Market,1538566
10026,Tata,Tiago,2022,2,88163,44081.5,1.4,Diesel,Automatic,Excellent,4,4,Gray,SUV,0,38.2,21716,6514.8,Mid-Range,Mid-Market,0.1555451858764971,0.8444548141235029,1015,0.0333333333333333,0.3,Dataset3_Indian_Market,1780712
10027,Tata,Altroz,2018,6,79461,13243.5,1.4,Diesel,Manual,Fair,2,4,Red,MUV,0,41.2,10317,3095.1,Mid-Range,Economy,0.5377066810055116,0.4622933189944884,789,0.0304347826086956,0.3,Dataset3_Indian_Market,845994
10028,MG,Gloster,2013,11,46346,4213.272727272727,1.0,Petrol,Automatic,Fair,2,2,Gray,Sedan,0,30.0,10927,3278.1,Mid-Range,Economy,0.6681446836942326,0.3318553163057673,540,0.0196078431372549,0.3,Dataset3_Indian_Market,896014
10029,Toyota,Innova,2008,16,26183,1636.4375,1.8,Diesel,Manual,Fair,2,5,Red,Hatchback,0,44.4,8529,2558.7,Budget,Budget,0.7895580942041501,0.2104419057958498,588,0.0321428571428571,0.3,Dataset3_Indian_Market,699378
10030,Tata,Tiago,2023,1,51237,51237.0,1.2,Diesel,Automatic,Fair,2,2,Silver,Hatchback,0,41.6,13480,4044.0,Mid-Range,Economy,0.1291989664082687,0.8708010335917312,1048,0.0292682926829268,0.3,Dataset3_Indian_Market,1105360
10031,Hyundai,Elantra,2017,7,71166,10166.57142857143,2.0,Diesel,Manual,Poor,1,5,Gray,MUV,0,43.0,9778,2933.4,Budget,Budget,0.5887795441164101,0.4112204558835899,779,0.0425531914893617,0.3,Dataset3_Indian_Market,801796
10032,Toyota,Etios,2022,2,233132,116566.0,2.0,CNG,Manual,Fair,2,2,Red,Hatchback,0,37.0,11508,3452.4,Mid-Range,Economy,0.2579313902501934,0.7420686097498066,1080,0.0476190476190476,0.3,Dataset3_Indian_Market,943656
10033,Honda,Jazz,2012,12,24060,2005.0,1.2,Electric,Automatic,Fair,2,4,Blue,Hatchback,0,139.0,14435,4330.5,Mid-Range,Economy,0.6244308572915311,0.3755691427084688,552,0.023076923076923,0.3,Dataset3_Indian_Market,1183670
10034,Maruti,Swift,2012,12,27509,2292.4166666666665,0.8,Petrol,Manual,Fair,2,5,Gray,MUV,0,40.8,6011,1803.3,Budget,Budget,0.7997067741827997,0.2002932258172003,528,0.0153846153846153,0.3,Dataset3_Indian_Market,492902
10035,Tata,Safari,2017,7,26212,3744.571428571429,0.8,Petrol,Manual,Good,3,4,Blue,Sedan,0,30.8,10804,3241.2,Mid-Range,Economy,0.5644250927269795,0.4355749072730205,686,0.0170212765957446,0.3,Dataset3_Indian_Market,885928
10036,Tata,Harrier,2017,7,38186,5455.142857142857,1.4,Diesel,Manual,Excellent,4,5,Silver,Sedan,0,37.2,13284,3985.2,Mid-Range,Economy,0.5131212432194693,0.4868787567805307,733,0.0297872340425531,0.3,Dataset3_Indian_Market,1089288
10037,Tata,Safari,2016,8,78074,9759.25,0.8,Petrol,Manual,Good,3,2,Black,Hatchback,0,42.8,10517,3155.1,Mid-Range,Economy,0.6033865067692423,0.3966134932307577,633,0.0166666666666666,0.3,Dataset3_Indian_Market,862394
10038,Honda,Jazz,2010,14,70124,5008.857142857143,1.8,Diesel,Manual,Fair,2,2,Red,Hatchback,0,38.4,10630,3189.0,Mid-Range,Economy,0.7248252653378203,0.2751747346621797,588,0.0333333333333333,0.3,Dataset3_Indian_Market,871660
10039,Maruti,Dzire,2010,14,58529,4180.642857142857,1.2,Petrol,Manual,Fair,2,2,Red,Hatchback,0,32.2,5489,1646.7,Budget,Budget,0.8360954343217175,0.1639045656782825,552,0.0222222222222222,0.3,Dataset3_Indian_Market,450098
10040,Tata,Safari,2016,8,108369,13546.125,1.2,Diesel,Manual,Poor,1,5,Blue,Sedan,0,38.6,5788,1736.4,Budget,Budget,0.7343491830365338,0.2656508169634661,662,0.025,0.3,Dataset3_Indian_Market,474616
10041,Mahindra,XUV300,2011,13,108166,8320.461538461539,2.2,Petrol,Manual,Fair,2,3,Gray,SUV,0,27.2,9532,2859.6,Budget,Budget,0.7317347742879659,0.2682652257120341,612,0.0415094339622641,0.3,Dataset3_Indian_Market,781624
10042,Hyundai,Creta,2013,11,27495,2499.5454545454545,2.0,Petrol,Manual,Excellent,4,1,Blue,SUV,0,33.0,24748,7424.4,Mid-Range,Mid-Market,0.4706083682724394,0.5293916317275605,600,0.0392156862745098,0.3,Dataset3_Indian_Market,2029336
10043,Honda,Jazz,2020,4,31618,7904.5,1.4,Diesel,Manual,Poor,1,5,Black,SUV,0,38.2,13759,4127.7,Mid-Range,Economy,0.3676639551449975,0.6323360448550025,902,0.0318181818181818,0.3,Dataset3_Indian_Market,1128238
10044,Honda,WR-V,2017,7,24402,3486.0,1.4,Petrol,Manual,Excellent,4,5,Blue,Hatchback,0,27.4,17475,5242.5,Mid-Range,Economy,0.4447974583002383,0.5552025416997617,733,0.0297872340425531,0.3,Dataset3_Indian_Market,1432950
10045,Maruti,Alto,2018,6,31124,5187.333333333333,1.5,Petrol,Manual,Fair,2,3,Silver,Hatchback,0,33.0,7378,2213.4,Budget,Budget,0.6192589534523687,0.3807410465476313,798,0.0326086956521739,0.3,Dataset3_Indian_Market,604996
10046,Kia,Seltos,2019,5,35246,7049.2,2.2,Diesel,Manual,Good,3,2,Red,Coupe,0,39.6,23089,6926.7,Mid-Range,Mid-Market,0.3022152376922844,0.6977847623077156,918,0.0488888888888889,0.3,Dataset3_Indian_Market,1893298
10047,Skoda,Superb,2012,12,41352,3446.0,1.8,Diesel,Manual,Good,3,4,Silver,Sedan,0,42.4,14209,4262.7,Mid-Range,Economy,0.6281242639168783,0.3718757360831217,588,0.0346153846153846,0.3,Dataset3_Indian_Market,1165138
10048,MG,Astor,2009,15,79650,5310.0,1.6,Petrol,Manual,Fair,2,1,Red,Hatchback,0,28.6,7006,2101.8,Budget,Budget,0.810679349294709,0.189320650705291,576,0.029090909090909,0.3,Dataset3_Indian_Market,574492
10049,Skoda,Rapid,2016,8,121445,15180.625,1.0,Diesel,Automatic,Excellent,4,3,Gray,Hatchback,0,38.0,13893,4167.9,Mid-Range,Economy,0.5352423644331449,0.4647576355668551,648,0.0208333333333333,0.3,Dataset3_Indian_Market,1139226
10050,Maruti,Baleno,2019,5,61288,12257.6,1.4,Petrol,Manual,Good,3,4,Gray,Sedan,0,29.4,10084,3025.2,Mid-Range,Economy,0.4979087831109341,0.5020912168890659,846,0.0311111111111111,0.3,Dataset3_Indian_Market,826888
