brand,model,fuel_type,transmission,condition,color,body_type,year,age,mileage,mileage_per_year,engine_size,owner_count,price_local
9,32,1,1,2,1,6,2014,10,31355,3135.5,1.5,2,4611.3
5,150,4,0,1,0,3,2011,13,62828,4832.923076923077,0.8,2,2807.7
12,165,4,1,2,3,3,2020,4,44838,11209.5,2.2,4,4162.5
20,53,4,0,1,6,6,2020,4,96678,24169.5,1.3,2,4714.2
12,164,2,1,1,3,1,2021,3,43654,14551.333333333334,1.2,4,5205.3
12,83,1,1,1,6,6,2021,3,158899,52966.333333333336,1.5,3,3016.2
13,50,2,1,1,5,5,2018,6,68248,11374.666666666666,1.2,2,3396.9
5,150,4,1,2,1,6,2016,8,59777,7472.125,1.6,4,4750.5
6,146,0,0,2,1,6,2017,7,20146,2878.0,1.2,4,5103.9
17,101,4,0,0,1,6,2021,3,47314,15771.333333333334,2.0,2,8462.1
5,18,4,1,1,3,3,2020,4,68748,17187.0,1.3,2,3926.4
18,73,4,1,1,0,6,2023,1,37802,37802.0,1.4,5,3083.7
6,39,4,1,2,6,6,2010,14,76762,5483.0,1.8,1,3296.1
13,149,1,0,2,1,4,2013,11,36047,3277.0,2.0,5,3400.2
18,127,1,1,2,7,3,2009,15,80157,5343.8,1.0,1,1972.8
6,39,4,0,2,3,6,2013,11,35602,3236.5454545454545,1.2,1,4606.8
20,60,4,1,2,7,3,2018,6,43552,7258.666666666667,2.0,4,5125.2
20,37,4,0,3,5,3,2017,7,48060,6865.714285714285,1.6,5,2898.6
11,19,0,1,2,6,5,2019,5,21412,4282.4,1.0,2,5133.3
9,135,4,0,1,7,3,2016,8,23090,2886.25,2.2,2,3898.8
13,42,1,1,0,3,3,2013,11,40415,3674.090909090909,1.4,5,2730.9
5,36,4,1,1,5,3,2014,10,70251,7025.1,1.3,3,3057.3
20,53,1,1,1,7,3,2009,15,18443,1229.5333333333333,0.8,1,2948.4
6,71,1,1,2,6,6,2022,2,157265,78632.5,2.2,4,4515.0
11,168,1,0,1,7,6,2012,12,18282,1523.5,1.8,3,3700.5
13,16,4,1,2,5,3,2019,5,50343,10068.6,0.8,4,2513.4
9,135,1,0,2,7,6,2013,11,8143,740.2727272727273,2.0,3,4813.8
6,148,4,1,2,3,3,2010,14,114249,8160.642857142857,1.3,4,2020.5
6,148,1,0,1,5,3,2017,7,57350,8192.857142857143,1.3,5,3153.9
18,127,4,0,1,5,1,2011,13,41285,3175.769230769231,0.8,2,2733.6
5,80,4,0,3,1,3,2021,3,35206,11735.333333333334,1.2,2,3574.2
9,135,4,1,0,1,5,2017,7,73149,10449.857142857143,1.2,4,5698.2
17,85,4,1,2,0,5,2023,1,62342,62342.0,1.8,1,8364.3
13,16,4,0,3,6,5,2015,9,91258,10139.777777777776,1.6,3,2202.6
22,143,4,1,3,0,3,2019,5,147128,29425.6,1.5,4,2566.8
20,68,1,1,1,5,5,2010,14,111883,7991.642857142857,1.5,3,3291.6
12,141,4,0,1,7,3,2015,9,40390,4487.777777777777,1.8,3,2847.9
20,68,0,1,2,5,3,2017,7,95741,13677.285714285714,1.3,4,3529.8
13,22,1,1,2,1,6,2022,2,48643,24321.5,1.3,1,4553.7
18,142,4,1,0,1,6,2012,12,35766,2980.5,1.3,1,4301.4
6,146,4,0,2,7,3,2010,14,96032,6859.428571428572,1.4,2,3057.3
9,130,1,1,2,6,6,2019,5,19832,3966.4,1.5,1,5844.3
13,149,4,1,1,3,6,2012,12,179576,14964.666666666666,1.2,1,1261.2
17,121,4,1,2,6,3,2017,7,51186,7312.285714285715,1.5,1,4512.599999999999
9,135,4,0,2,0,6,2020,4,14694,3673.5,1.4,2,6367.2
11,69,4,1,1,1,3,2018,6,54495,9082.5,2.2,5,2609.7
12,83,4,0,1,6,3,2017,7,55612,7944.571428571428,1.5,4,2815.5
17,121,4,1,0,0,5,2009,15,58689,3912.6,1.5,4,4517.4
5,150,4,1,2,5,4,2013,11,54313,4937.545454545455,0.8,5,3938.1
11,69,1,1,2,1,6,2020,4,52404,13101.0,2.2,4,4865.4
12,141,0,0,2,0,5,2017,7,41724,5960.571428571428,1.0,1,5176.2
11,69,1,0,0,5,3,2023,1,75706,75706.0,2.2,1,7156.2
12,141,4,1,3,6,3,2018,6,48737,8122.833333333333,1.0,4,1921.2
12,141,1,0,2,5,3,2012,12,44622,3718.5,2.2,4,3447.9
11,168,4,1,1,0,3,2023,1,73845,73845.0,1.4,1,3667.2
5,18,1,1,3,3,3,2016,8,7955,994.375,1.2,5,2724.9
20,53,4,1,2,3,3,2022,2,49431,24715.5,0.8,5,4493.099999999999
5,80,2,1,2,7,6,2015,9,16227,1803.0,1.4,5,5815.2
6,48,1,0,3,3,5,2014,10,99399,9939.9,1.5,4,2831.7
13,137,4,1,1,5,6,2015,9,53699,5966.555555555556,1.0,3,1946.7
13,16,1,0,0,0,6,2023,1,32233,32233.0,1.8,4,5740.2
20,37,4,0,3,0,3,2013,11,107494,9772.181818181818,2.2,4,2328.0
6,48,1,0,0,5,3,2012,12,24246,2020.5,1.4,2,5280.3
11,168,4,1,0,3,3,2015,9,19661,2184.555555555556,1.2,2,4273.8
17,136,4,0,1,3,3,2008,16,30356,1897.25,1.0,1,2638.2
5,36,4,0,1,7,3,2009,15,75218,5014.533333333334,1.5,5,2272.2
6,146,1,1,1,1,6,2016,8,54450,6806.25,0.8,4,2846.7
13,42,4,1,2,6,6,2014,10,23752,2375.2,1.8,5,2641.2
9,32,0,1,2,3,3,2015,9,107605,11956.111111111111,1.4,1,3326.7
17,136,4,1,1,1,3,2019,5,81173,16234.6,0.8,2,3201.6
5,80,1,1,1,6,6,2019,5,91128,18225.6,2.0,1,5293.8
13,42,4,1,2,0,6,2012,12,53687,4473.916666666667,1.6,3,2617.8
6,148,4,0,1,6,3,2023,1,114818,114818.0,0.8,3,3473.4
17,121,4,1,2,5,6,2019,5,30093,6018.6,1.6,5,4753.2
18,73,4,1,2,5,3,2019,5,46161,9232.2,1.2,5,3159.6
18,142,2,0,1,0,3,2014,10,108969,10896.9,1.0,3,2549.7
13,50,1,1,2,6,5,2013,11,60409,5491.727272727273,1.5,3,3244.5
20,60,1,0,2,7,3,2016,8,99970,12496.25,2.2,5,4379.099999999999
22,143,1,1,1,5,4,2017,7,41506,5929.428571428572,1.2,3,5242.8
11,74,0,1,2,5,3,2013,11,34332,3121.090909090909,2.0,1,3492.6
9,32,1,0,2,0,3,2023,1,73553,73553.0,1.2,5,4789.8
22,106,4,0,2,6,6,2008,16,7726,482.875,2.0,5,4659.599999999999
12,165,4,1,2,7,6,2022,2,79449,39724.5,1.3,3,4416.3
6,71,4,0,2,6,3,2013,11,25199,2290.818181818182,2.2,3,4494.3
18,142,1,0,2,5,4,2012,12,76037,6336.416666666667,2.2,2,4206.0
18,100,1,0,2,1,6,2020,4,35642,8910.5,1.3,2,4801.8
22,106,0,1,1,3,5,2014,10,60418,6041.8,2.2,1,5498.099999999999
6,146,2,1,2,0,6,2009,15,60079,4005.266666666667,2.2,4,4065.6
20,37,1,1,1,7,3,2014,10,4649,464.9,1.0,3,3823.5
13,42,4,0,2,3,6,2010,14,86955,6211.071428571428,2.0,2,2539.2
18,73,4,1,1,6,3,2015,9,105987,11776.333333333334,1.4,4,1898.1
9,130,4,1,1,5,4,2021,3,57602,19200.666666666668,0.8,1,4585.5
17,85,1,1,2,1,6,2014,10,23561,2356.1,2.0,3,5171.7
18,100,1,0,1,3,3,2013,11,55139,5012.636363636364,2.0,5,2422.2
9,130,1,0,0,0,5,2010,14,57949,4139.214285714285,2.0,3,5815.8
13,50,4,0,2,7,5,2019,5,99561,19912.2,1.0,5,3024.6
18,17,1,1,0,6,3,2013,11,113628,10329.818181818182,1.5,2,2880.3
13,50,0,1,1,7,3,2016,8,186741,23342.625,1.3,3,1327.2
13,22,4,0,2,0,3,2015,9,52816,5868.444444444444,0.8,5,2308.8
6,148,4,1,2,6,6,2013,11,34203,3109.3636363636365,1.8,4,3846.3
22,143,4,0,1,5,5,2009,15,169860,11324.0,1.6,3,2575.5
17,121,1,1,3,5,3,2023,1,76672,76672.0,2.2,3,3425.4
5,18,4,1,3,1,3,2019,5,30839,6167.8,1.8,5,2780.4
6,48,0,1,1,6,4,2020,4,78530,19632.5,1.8,5,3543.6
5,80,1,0,2,3,5,2020,4,29722,7430.5,1.2,4,7793.4
6,39,4,1,2,7,6,2009,15,97037,6469.133333333333,1.6,4,2301.6
6,48,1,0,2,1,3,2015,9,62934,6992.666666666667,2.2,5,4021.5
6,39,4,1,1,6,6,2022,2,86518,43259.0,2.0,1,4773.599999999999
20,53,1,1,3,3,5,2023,1,134801,134801.0,1.0,4,3324.9
5,80,1,1,1,6,3,2022,2,94654,47327.0,1.2,3,4287.9
9,32,0,1,1,5,4,2010,14,68593,4899.5,1.3,4,2176.8
18,100,4,0,1,6,3,2022,2,29448,14724.0,1.5,4,3301.2
11,19,1,1,3,6,6,2012,12,131798,10983.166666666666,2.0,2,1827.3
13,42,1,0,1,5,3,2019,5,28306,5661.2,2.0,5,2844.0
18,127,2,0,2,1,3,2022,2,26358,13179.0,2.0,2,7031.7
5,35,4,1,2,3,3,2020,4,109942,27485.5,1.5,3,4395.9
18,142,0,0,2,3,3,2018,6,70932,11822.0,1.5,5,2954.4
22,143,4,0,2,1,4,2013,11,48792,4435.636363636364,2.2,5,5874.599999999999
9,135,4,0,2,3,3,2009,15,41689,2779.266666666667,1.8,3,3288.0
12,24,4,0,1,6,5,2019,5,62086,12417.2,1.4,5,3560.4
6,39,4,1,1,0,6,2010,14,62246,4446.142857142857,0.8,1,2367.0
6,71,1,1,1,5,6,2017,7,49812,7116.0,0.8,5,3142.2
18,108,1,0,1,1,4,2020,4,99960,24990.0,2.2,3,4430.7
11,19,4,1,0,0,4,2013,11,90815,8255.90909090909,2.2,1,4686.0
5,80,4,1,2,5,3,2012,12,20568,1714.0,2.0,4,4262.099999999999
9,130,4,1,1,6,5,2013,11,79588,7235.272727272727,1.4,5,2769.0
11,19,4,1,3,5,3,2021,3,75572,25190.666666666668,1.0,2,2609.1
22,143,1,1,3,0,6,2013,11,87487,7953.363636363636,2.2,3,3304.5
9,32,1,0,2,3,3,2013,11,75245,6840.454545454545,2.0,3,3931.5
12,83,4,1,2,5,3,2019,5,91356,18271.2,1.4,5,3213.3
6,39,0,1,3,7,6,2012,12,12606,1050.5,1.6,1,2382.3
12,24,1,1,0,6,3,2021,3,38681,12893.666666666666,1.2,5,4372.8
6,48,2,0,1,3,3,2013,11,50411,4582.818181818182,1.2,2,3831.0
20,68,4,1,2,5,3,2018,6,79668,13278.0,1.5,5,3961.2
9,130,1,0,2,0,6,2021,3,71061,23687.0,0.8,4,4648.2
20,53,4,1,2,7,3,2017,7,61338,8762.57142857143,1.5,2,5273.099999999999
5,35,4,1,2,6,3,2008,16,42825,2676.5625,1.4,5,2690.4
18,100,4,1,2,3,5,2015,9,46787,5198.555555555556,1.0,2,3591.6
18,142,4,1,1,7,6,2016,8,51214,6401.75,1.8,4,2872.2
22,106,4,0,2,3,5,2021,3,63579,21193.0,1.8,2,9878.1
20,68,1,0,3,3,5,2017,7,54824,7832.0,2.0,5,4172.7
13,16,1,1,1,3,3,2017,7,25960,3708.571428571429,1.2,3,2587.8
5,150,4,1,2,7,6,2019,5,40460,8092.0,2.2,2,6851.7
11,74,4,0,2,1,3,2008,16,60341,3771.3125,2.0,1,3470.4
20,53,0,1,3,1,3,2010,14,78372,5598.0,2.2,3,2025.0
9,130,1,1,1,1,6,2023,1,42681,42681.0,2.0,2,5371.8
17,101,4,0,3,6,6,2010,14,66411,4743.642857142857,1.0,3,1977.0
18,108,4,1,1,6,5,2015,9,102520,11391.111111111111,1.0,4,2458.2
5,36,4,0,1,3,5,2012,12,37026,3085.5,1.4,3,4586.4
6,71,4,0,2,0,1,2016,8,61942,7742.75,1.5,1,6100.5
17,121,1,0,2,5,3,2011,13,116769,8982.23076923077,0.8,5,2123.4
5,36,4,1,0,5,3,2008,16,42471,2654.4375,0.8,2,3213.6
13,16,4,0,1,7,3,2015,9,70592,7843.555555555556,1.5,3,2148.3
17,121,4,1,1,3,3,2016,8,45991,5748.875,1.5,1,3915.3
9,130,1,1,1,0,6,2014,10,78119,7811.9,1.5,2,3229.5
12,24,0,1,1,1,4,2012,12,29881,2490.083333333333,1.8,2,2897.4
12,164,4,0,2,5,3,2022,2,63309,31654.5,1.2,3,4384.2
17,136,4,1,2,6,5,2011,13,90986,6998.923076923077,1.0,2,3534.9
22,143,1,1,2,1,5,2021,3,75387,25129.0,1.3,4,6582.9
11,19,1,0,2,5,6,2023,1,20032,20032.0,2.0,5,6371.4
9,31,4,1,2,6,3,2011,13,39715,3055.0,0.8,2,3082.5
22,143,4,1,2,6,3,2022,2,30836,15418.0,1.5,4,6100.2
13,149,0,0,1,1,5,2023,1,15444,15444.0,1.8,3,4557.9
5,35,4,0,1,1,3,2015,9,41367,4596.333333333333,1.0,3,3422.4
22,106,0,1,2,6,6,2016,8,27875,3484.375,1.3,2,5212.5
9,31,4,1,2,0,1,2013,11,18638,1694.3636363636365,2.2,3,5192.7
13,137,4,0,0,3,6,2012,12,61708,5142.333333333333,1.3,4,2702.1
13,16,2,1,1,6,3,2016,8,54798,6849.75,1.3,4,2484.6
6,39,4,1,1,6,5,2022,2,123028,61514.0,1.0,1,4649.7
11,168,0,0,1,6,5,2022,2,20165,10082.5,1.6,4,4750.2
11,69,1,0,1,1,5,2017,7,18014,2573.428571428572,1.5,3,4904.7
11,74,1,0,2,3,4,2014,10,9692,969.2,1.8,1,6300.599999999999
9,130,4,1,2,1,5,2019,5,12609,2521.8,2.0,4,6390.0
18,73,4,1,2,3,3,2010,14,39671,2833.6428571428573,1.2,1,2727.0
22,147,1,1,1,6,5,2016,8,45285,5660.625,1.3,5,4548.3
12,24,4,0,1,6,3,2016,8,91082,11385.25,1.5,3,2868.3
20,68,1,1,3,7,4,2019,5,62083,12416.6,1.2,2,3617.4
6,146,4,0,1,0,6,2018,6,72177,12029.5,1.2,5,3505.2
5,18,1,0,2,6,5,2021,3,129051,43017.0,2.0,2,8222.699999999999
22,103,1,0,1,6,5,2021,3,67411,22470.33333333333,1.2,4,6368.7
12,165,4,1,2,7,4,2017,7,73936,10562.285714285714,1.8,4,3907.2
13,137,0,1,2,1,3,2017,7,42504,6072.0,1.2,3,2748.0
5,35,0,0,2,3,3,2014,10,24080,2408.0,1.0,5,3615.9
6,148,4,0,2,5,3,2010,14,8454,603.8571428571429,1.2,2,3756.9
11,19,4,1,2,7,3,2017,7,72103,10300.42857142857,1.5,5,3075.0
17,121,1,0,0,1,4,2013,11,110642,10058.363636363636,1.2,5,4038.3
13,22,1,0,2,1,3,2009,15,53615,3574.333333333333,1.2,4,1940.7
9,32,1,1,2,3,3,2023,1,58762,58762.0,1.2,3,4868.4
12,83,4,1,2,7,3,2014,10,46359,4635.9,1.8,3,3276.3
22,103,0,1,2,0,6,2020,4,28734,7183.5,2.0,5,6085.8
12,141,4,1,2,1,6,2019,5,76613,15322.6,1.4,3,3885.0
17,121,4,1,1,5,6,2009,15,13510,900.6666666666666,1.2,5,2357.7
9,130,1,1,0,3,3,2018,6,44416,7402.666666666667,1.5,4,5150.099999999999
20,68,1,1,2,0,5,2012,12,101627,8468.916666666666,0.8,2,3797.1
5,150,4,0,2,7,6,2016,8,47133,5891.625,2.2,3,6525.9
11,74,4,1,2,1,3,2011,13,43406,3338.923076923077,1.3,2,2918.4
18,73,4,0,2,1,3,2022,2,38916,19458.0,2.2,2,5164.5
12,164,4,1,1,6,6,2020,4,97939,24484.75,1.0,4,2619.0
5,80,4,1,2,0,1,2009,15,36224,2414.9333333333334,1.6,1,5028.599999999999
12,165,1,1,2,5,3,2017,7,42465,6066.428571428572,1.4,1,4353.9
9,135,4,0,2,1,3,2022,2,47346,23673.0,0.8,3,4888.2
17,85,1,0,1,5,3,2014,10,51816,5181.6,0.8,4,2865.0
12,141,1,1,1,5,3,2021,3,95038,31679.33333333333,1.6,5,2523.3
5,36,4,1,1,6,4,2018,6,91571,15261.833333333334,1.5,4,3911.1
13,22,1,0,0,5,6,2021,3,26202,8734.0,1.3,1,5577.3
12,24,4,1,2,5,4,2016,8,39563,4945.375,1.5,5,3810.6
18,100,4,1,2,6,3,2021,3,68529,22843.0,2.2,1,4504.5
11,168,1,1,1,0,5,2010,14,24886,1777.571428571429,1.0,4,2787.9
12,24,0,1,0,0,3,2015,9,76179,8464.333333333334,1.2,5,2957.1
18,100,4,0,3,0,6,2009,15,26860,1790.6666666666667,1.4,3,1787.1
18,73,1,0,2,7,3,2016,8,101809,12726.125,1.4,4,3228.9
22,147,1,1,1,7,5,2022,2,59274,29637.0,1.2,4,5668.8
20,37,4,0,1,3,3,2021,3,63066,21022.0,1.3,1,5045.099999999999
22,106,4,1,1,6,5,2014,10,187196,18719.6,1.5,1,3101.7
20,60,4,1,2,5,3,2017,7,76789,10969.857142857143,1.6,2,4610.4
12,83,1,1,0,7,3,2018,6,21858,3643.0,1.8,2,5616.0
13,149,4,0,2,0,5,2013,11,80758,7341.636363636364,1.0,4,2482.8
18,73,1,1,1,5,3,2011,13,41338,3179.846153846154,2.0,4,2352.9
9,130,4,1,1,1,6,2018,6,28391,4731.833333333333,2.0,2,4361.7
11,69,4,1,1,0,6,2020,4,32563,8140.75,1.0,5,3264.9
20,68,4,0,2,0,5,2022,2,20521,10260.5,1.6,2,8810.4
22,143,1,0,2,3,6,2011,13,95573,7351.7692307692305,0.8,5,3429.6
22,147,4,0,2,5,6,2019,5,87407,17481.4,1.5,3,6329.4
13,149,0,1,2,0,3,2019,5,17527,3505.4,1.2,1,3335.1
22,106,4,1,1,6,6,2023,1,26004,26004.0,1.5,2,6697.2
18,100,4,0,0,5,3,2015,9,21412,2379.1111111111118,1.2,3,4325.4
20,60,4,0,1,5,6,2010,14,39058,2789.8571428571427,1.6,1,4125.9
13,149,4,1,2,3,3,2019,5,32316,6463.2,1.4,5,2659.2
20,37,1,1,1,7,3,2008,16,98192,6137.0,0.8,4,1630.8
11,168,4,0,0,1,4,2012,12,72603,6050.25,0.8,5,3779.7
6,48,1,1,2,5,5,2018,6,77204,12867.333333333334,1.6,4,5253.9
22,103,1,0,2,3,5,2010,14,16163,1154.5,2.0,2,6743.4
17,101,1,1,2,0,3,2018,6,75132,12522.0,1.2,2,4169.7
12,165,1,1,1,0,3,2021,3,32773,10924.333333333334,1.2,1,3844.8
13,149,4,1,2,1,3,2023,1,35053,35053.0,1.5,5,3216.6
18,73,1,0,2,7,3,2021,3,80991,26997.0,1.2,2,3992.7
17,121,4,1,2,5,6,2016,8,28670,3583.75,1.2,1,5235.3
6,48,1,0,1,7,3,2009,15,37802,2520.133333333333,1.2,5,2356.5
9,130,4,1,1,7,5,2016,8,26686,3335.75,1.6,4,4088.4
11,74,4,1,0,3,6,2017,7,42035,6005.0,1.2,1,5362.8
22,143,4,1,2,0,3,2019,5,72240,14448.0,1.5,4,4675.8
20,60,1,1,2,6,3,2013,11,64753,5886.636363636364,1.0,2,3831.6
18,17,0,0,2,7,6,2008,16,49053,3065.8125,2.2,3,2705.4
5,36,4,0,2,3,5,2022,2,36916,18458.0,2.0,3,9166.8
20,68,4,0,1,5,5,2019,5,28778,5755.6,1.8,5,6228.9
11,74,4,1,3,7,3,2023,1,63173,63173.0,2.0,3,3123.3
20,68,1,1,3,3,3,2011,13,18739,1441.4615384615386,1.6,4,2329.8
18,108,4,1,1,0,6,2010,14,36407,2600.5,1.2,4,2006.7
6,71,0,1,2,3,5,2013,11,28533,2593.909090909091,1.2,5,3990.3
6,169,2,1,0,3,3,2022,2,51245,25622.5,0.8,5,5913.9
9,130,1,1,1,7,6,2019,5,29744,5948.8,1.4,5,3586.2
5,35,1,1,2,1,3,2019,5,54464,10892.8,1.6,2,5898.599999999999
20,60,1,1,2,7,3,2011,13,43654,3358.0,0.8,4,3126.0
11,168,1,0,2,0,6,2008,16,6261,391.3125,1.3,5,3132.6
12,165,1,0,1,6,3,2020,4,122467,30616.75,1.0,5,2439.6
17,101,4,1,0,7,3,2021,3,74961,24987.0,1.3,2,5984.099999999999
12,83,1,0,2,6,3,2019,5,68338,13667.6,2.0,2,4838.4
9,135,1,0,2,1,3,2012,12,47231,3935.9166666666665,1.5,5,3509.4
18,17,4,1,2,3,3,2011,13,31440,2418.4615384615386,1.6,2,2941.8
17,101,4,1,1,6,4,2012,12,103535,8627.916666666666,1.8,5,2680.2
17,136,4,0,1,7,6,2008,16,41460,2591.25,1.0,2,2646.6
6,71,4,0,1,7,6,2018,6,47389,7898.166666666667,0.8,5,3567.9
18,73,4,1,1,7,4,2017,7,79480,11354.285714285714,1.4,1,3413.4
13,149,4,1,2,5,5,2020,4,50382,12595.5,0.8,2,3983.7
18,142,4,0,0,0,3,2020,4,50945,12736.25,0.8,1,4804.8
11,168,4,0,1,7,3,2019,5,32385,6477.0,1.4,4,3352.8
18,73,4,1,2,6,3,2015,9,100659,11184.333333333334,2.2,2,3272.4
20,78,4,1,2,6,3,2011,13,51027,3925.153846153846,1.6,5,3295.2
13,42,1,0,1,1,6,2009,15,18996,1266.4,1.2,3,2208.0
12,164,0,0,2,6,3,2013,11,48227,4384.272727272727,1.5,3,2812.5
20,37,4,1,3,3,3,2012,12,8052,671.0,2.0,1,2973.0
12,129,1,1,3,6,3,2011,13,92089,7083.769230769231,1.4,1,1651.2
13,137,0,1,0,6,6,2018,6,33548,5591.333333333333,1.8,2,4281.9
22,106,1,1,2,5,3,2019,5,50578,10115.6,1.5,4,6210.9
13,149,4,1,1,7,3,2011,13,38033,2925.6153846153848,1.2,5,1454.7
5,150,4,1,0,1,3,2022,2,29033,14516.5,1.5,4,7157.7
18,127,1,0,2,0,6,2022,2,102463,51231.5,2.0,2,5236.5
22,147,4,1,2,5,5,2019,5,122724,24544.8,1.3,1,6107.7
5,36,1,1,1,1,6,2016,8,38036,4754.5,0.8,5,3611.4
22,106,4,1,2,0,3,2020,4,166992,41748.0,2.0,4,4175.099999999999
12,141,4,1,2,0,3,2012,12,136414,11367.833333333334,1.8,1,2389.8
22,103,4,1,2,1,3,2018,6,46133,7688.833333333333,1.4,1,6395.4
5,35,1,1,2,3,3,2015,9,110537,12281.888888888889,1.8,5,3722.7
11,168,0,0,2,1,6,2021,3,23969,7989.666666666667,2.0,1,6413.099999999999
17,85,1,0,1,7,6,2010,14,40432,2888.0,1.2,4,2824.2
9,130,1,1,3,0,3,2018,6,43298,7216.333333333333,0.8,3,2836.5
5,80,4,1,1,7,3,2011,13,53313,4101.0,2.2,3,3238.5
12,129,4,1,2,7,5,2011,13,69736,5364.307692307692,1.5,4,3343.5
6,39,1,0,2,0,6,2018,6,27293,4548.833333333333,1.0,1,5667.3
6,169,1,0,2,3,5,2012,12,50129,4177.416666666667,1.8,2,5952.3
12,141,0,1,3,3,3,2009,15,105149,7009.933333333333,0.8,1,936.9
9,135,1,1,1,0,6,2013,11,76006,6909.636363636364,1.4,1,2863.8
6,71,1,0,1,1,3,2013,11,55876,5079.636363636364,1.3,5,2686.5
5,36,1,1,2,5,3,2020,4,83328,20832.0,2.0,2,5763.3
13,137,4,0,0,1,5,2019,5,51563,10312.6,1.5,1,6034.2
5,18,1,1,2,1,3,2023,1,19772,19772.0,1.0,2,6573.0
11,168,1,0,2,0,3,2013,11,44618,4056.181818181818,1.0,2,3630.9
18,17,4,1,2,0,5,2023,1,24839,24839.0,1.4,1,6635.7
22,106,1,1,1,3,6,2018,6,171140,28523.33333333333,1.0,5,2814.0
22,103,1,0,2,7,3,2016,8,32716,4089.5,2.0,1,7156.2
13,137,0,0,2,7,5,2015,9,73166,8129.555555555556,1.3,3,3111.9
9,31,0,0,2,0,6,2010,14,40883,2920.214285714286,1.8,2,4028.7
13,22,4,1,2,5,5,2013,11,56194,5108.545454545455,1.2,5,2671.8
12,83,4,1,2,7,3,2015,9,17869,1985.4444444444443,1.4,3,3579.9
11,74,1,0,0,6,4,2011,13,30600,2353.846153846154,1.8,3,5443.2
22,106,1,1,2,6,5,2013,11,21966,1996.909090909091,1.2,2,6405.599999999999
17,101,1,1,1,0,6,2021,3,128240,42746.66666666666,1.8,3,3942.9
6,146,4,0,2,3,4,2017,7,77064,11009.142857142857,1.8,5,4734.0
22,147,1,1,1,3,6,2010,14,45239,3231.3571428571427,1.5,3,3837.3
11,74,4,0,1,6,5,2012,12,174079,14506.583333333334,2.2,4,2556.3
5,36,4,1,3,5,3,2013,11,215248,19568.0,1.5,1,1424.1
17,121,4,1,2,7,5,2011,13,41897,3222.846153846154,1.0,1,4545.599999999999
6,148,4,1,2,5,6,2008,16,11903,743.9375,1.4,1,3795.0
18,17,4,1,3,3,6,2011,13,109813,8447.153846153846,1.6,1,1434.3
12,83,4,1,2,7,3,2015,9,38724,4302.666666666667,1.4,3,3351.0
17,101,1,1,2,7,6,2023,1,54128,54128.0,1.0,1,6664.2
9,32,4,1,1,1,3,2018,6,68442,11407.0,2.0,4,3182.7
20,78,4,1,1,5,6,2021,3,31812,10604.0,2.0,3,5286.599999999999
12,165,4,1,2,6,3,2016,8,48322,6040.25,1.0,3,3066.3
18,17,4,0,1,0,4,2020,4,43705,10926.25,1.2,3,3600.3
11,168,1,1,1,3,3,2010,14,96738,6909.857142857143,2.2,5,2142.0
13,16,4,1,2,3,5,2019,5,56456,11291.2,0.8,5,3420.6
17,101,1,0,1,1,3,2012,12,44233,3686.0833333333335,1.6,2,3063.0
18,100,4,1,2,7,3,2021,3,53125,17708.333333333332,1.4,3,3839.7
12,165,0,1,1,5,3,2013,11,25573,2324.818181818182,1.8,1,2916.6
18,100,0,1,1,5,6,2009,15,64781,4318.733333333334,0.8,4,1437.0
9,31,1,0,1,6,6,2009,15,29318,1954.5333333333333,2.0,4,3314.4
9,31,1,1,1,1,3,2017,7,18054,2579.1428571428573,1.2,3,3506.7
11,168,1,0,2,5,3,2013,11,27901,2536.454545454545,0.8,5,3090.3
20,60,1,0,1,3,3,2012,12,7994,666.1666666666666,1.5,5,3746.1
9,31,4,1,2,0,3,2017,7,59571,8510.142857142857,2.0,3,3852.3
9,130,0,1,1,0,3,2021,3,90831,30277.0,0.8,1,3381.9
9,32,1,1,2,6,3,2008,16,27601,1725.0625,1.6,1,3241.8
18,17,1,0,2,6,3,2015,9,34323,3813.6666666666665,1.2,5,3127.8
6,48,4,0,1,6,3,2020,4,22808,5702.0,1.3,3,4059.3
12,83,1,1,2,0,3,2023,1,179966,179966.0,1.3,2,3092.1
6,146,0,1,1,0,4,2014,10,53939,5393.9,0.8,3,3157.8
5,80,4,1,1,0,3,2008,16,14119,882.4375,1.6,3,2862.0
17,121,4,0,2,6,3,2018,6,146793,24465.5,1.5,5,3486.0
9,135,0,1,2,7,3,2014,10,32553,3255.3,1.0,2,3622.8
6,169,4,1,2,7,6,2022,2,18698,9349.0,1.2,2,5847.599999999999
22,106,1,1,1,7,1,2015,9,79250,8805.555555555555,1.0,2,4779.0
11,168,2,0,2,6,3,2017,7,42509,6072.714285714285,1.6,1,6143.4
12,83,4,1,1,5,3,2019,5,101082,20216.4,1.3,3,2646.6
9,32,4,1,1,6,3,2008,16,40597,2537.3125,1.6,5,1845.9
20,68,1,1,3,1,5,2009,15,74852,4990.133333333333,1.4,4,2378.1
20,60,4,1,1,5,5,2009,15,85678,5711.866666666667,1.4,1,3672.0
17,121,4,1,3,6,5,2010,14,71890,5135.0,2.2,5,2352.6
5,150,1,1,2,6,6,2016,8,34583,4322.875,0.8,5,4350.599999999999
11,19,1,0,1,0,6,2021,3,28902,9634.0,1.0,3,4029.9
17,136,1,0,2,1,3,2023,1,41786,41786.0,0.8,2,6534.9
5,35,4,0,3,5,3,2022,2,39470,19735.0,1.3,4,3504.0
